"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.016076042E0,-3.481138669E0,2.871104581E-1,-1.467487407E-1,3.496039766E0
3.026137042E0,-1.910858235E0,8.847908054E-2,1.042769051E-1,1.915745655E0
3.036199042E0,-9.217983814E-2,-6.228619297E-1,-9.664628863E-2,6.370201026E-1
3.046261042E0,2.205493438E0,-1.193055740E-1,-8.381281972E-2,2.210307606E0
3.056323042E0,-2.840477596E-1,7.456863672E-2,5.147186995E-2,2.981492323E-1
3.066385042E0,-1.962176615E0,2.330634378E-1,2.697384900E-1,1.994295487E0
3.076447042E0,-3.208485342E0,4.633539432E-1,1.117952549E-1,3.243697465E0
3.086509042E0,-4.811989510E0,1.079140486E0,1.241305411E-1,4.933071622E0
3.096571042E0,-5.135977882E0,1.360904067E0,7.763348222E-3,5.313227734E0
3.106633042E0,-6.504719265E0,1.045972302E0,9.177555799E-2,6.588918995E0
3.116695042E0,-7.553062466E0,1.002813857E0,3.649773538E-2,7.619430447E0
3.126757042E0,-7.526883312E0,8.271295846E-1,9.809464395E-2,7.572828950E0
3.136819042E0,-5.615267133E0,6.283627709E-1,3.120179522E-1,5.658923921E0
3.146881042E0,-5.973655844E0,7.698871706E-1,3.533811557E-1,6.033420973E0
3.156943042E0,-6.558169833E0,4.642092812E-1,3.409084600E-1,6.583411000E0
3.167005042E0,-6.296413377E0,1.357618133E-1,3.047065938E-1,6.305243754E0
3.177067042E0,-6.556978170E0,3.938650842E-1,7.912919998E-2,6.569273465E0
3.187129042E0,-7.672141013E0,5.226027927E-1,4.686017096E-2,7.690062242E0
3.197191042E0,-8.862454610E0,3.178935634E-1,-4.332903743E-2,8.868260001E0
3.207253042E0,-1.044587535E1,6.823077938E-1,2.571517736E-1,1.047129327E1
3.217314042E0,-1.089980990E1,4.399179009E-1,4.732712960E-1,1.091894543E1
3.227376042E0,-1.073344141E1,-2.420845221E-1,4.250990099E-1,1.074458369E1
3.237438042E0,-8.897330328E0,-3.100809158E-1,4.900060272E-1,8.916206764E0
3.247500042E0,-5.646792396E0,-3.570678983E-1,2.174790001E-1,5.662248578E0
3.257562042E0,-3.216848030E0,-1.237432727E-1,-4.473605293E-1,3.250162317E0
3.267624042E0,-2.947556852E0,-1.094182704E-1,-1.571269637E-1,2.953769225E0
3.277686042E0,-4.920735442E0,-2.650679899E-1,1.231669199E-1,4.929408526E0
3.287748042E0,-5.904951645E0,7.919679014E-2,6.366506875E-2,5.905825878E0
3.297810042E0,-6.545717018E0,-3.765424155E-2,5.284187257E-2,6.546038602E0
3.307872042E0,-6.739607765E0,-4.192278206E-1,-4.192278206E-2,6.752764050E0
3.317934042E0,-6.298531823E0,-3.301577693E-1,2.722697496E-2,6.307237794E0
3.327996042E0,-4.678461324E0,-3.249297738E-1,4.340855956E-2,4.689932198E0
3.338058042E0,-2.812698424E0,-1.430621260E-1,7.334864259E-2,2.817289339E0
3.348120042E0,-2.221755860E0,-3.438509617E-1,7.646988630E-3,2.248219532E0
3.358182042E0,-2.473080153E0,-8.485918627E-1,-9.575400352E-3,2.614636739E0
3.368244042E0,-2.090375503E0,-5.558817820E-1,3.443600714E-2,2.163298439E0
3.378305042E0,-1.397419929E0,-3.367338404E-1,2.499158442E-2,1.437635808E0
3.388367042E0,-1.106172895E0,-2.761416479E-1,2.798945189E-2,1.140463105E0
3.398429042E0,-4.976448298E-1,-1.098618548E-1,-2.680948377E-3,5.096343701E-1
3.408491042E0,-1.325900917E-1,-1.485051712E-1,1.889118433E-2,1.999769865E-1
3.418553042E0,-2.443566039E-2,-1.689213093E-2,-1.565533519E-2,3.357878953E-2
3.428615042E0,2.562962528E-3,-2.673421914E-2,-2.758131623E-3,2.699804696E-2
3.438677042E0,1.094524218E-1,-2.968466934E-3,2.764680505E-2,1.129291383E-1
3.448739042E0,2.671429658E-1,9.645923255E-2,2.211300015E-2,2.848837175E-1
3.458801042E0,4.397299129E-1,8.583688824E-2,1.374797344E-2,4.482403088E-1
3.468863042E0,7.120838624E-1,6.560365828E-2,-3.698188484E-2,7.160551144E-1
3.478925042E0,2.909837816E-1,-5.957110416E-2,-1.958817244E-3,2.970254443E-1
3.488987042E0,-4.479331179E-1,-1.071883434E-1,2.857592762E-2,4.614650612E-1
3.499049042E0,-7.907810993E-1,-8.306775654E-2,3.455295146E-2,7.958824698E-1
3.509111042E0,-6.243449298E-1,-1.506413052E-1,-1.081325591E-2,6.423521781E-1
3.519173042E0,-3.147509773E-1,-1.558694652E-1,5.941940546E-3,3.512816172E-1
3.529235042E0,-1.473958813E-2,4.940330777E-3,1.013147056E-2,1.855556580E-2
3.539297042E0,-3.300040606E-2,1.949333791E-3,1.595763624E-2,3.670793997E-2
3.549359042E0,-5.207910329E-2,-3.271661511E-2,1.997350395E-2,6.466491138E-2
3.559420042E0,-5.485163368E-2,-3.015175223E-2,-7.595533133E-3,6.305174069E-2
3.569482042E0,-7.900483701E-3,-3.531948488E-2,7.182719707E-3,3.689817228E-2
3.579544042E0,5.020364542E-3,-6.013459302E-3,5.336169004E-3,9.478420362E-3
3.589606042E0,-5.376149341E-3,-1.733242627E-2,1.530684114E-2,2.374058482E-2
3.599668042E0,-9.443892818E-3,-2.485496057E-2,1.182131588E-2,2.909810451E-2
3.609730042E0,-3.759491058E-2,-2.843796987E-2,-7.822989821E-3,4.778383201E-2
3.619792042E0,7.837461680E-4,1.805583648E-2,1.831932664E-2,2.573373696E-2
3.629854042E0,6.466282301E-2,1.549119105E-1,3.218716800E-2,1.709239436E-1
3.639916042E0,-5.129773255E-2,-5.156549849E-3,-4.178420305E-2,6.636239143E-2
3.649978042E0,-8.225632746E-2,-1.045026441E-1,-9.467811584E-3,1.333287122E-1
3.660040042E0,-6.236275678E-2,-5.862712601E-2,4.293610454E-3,8.570115768E-2
3.670102042E0,-3.861753378E-2,-1.379635915E-2,-1.848889589E-3,4.104962648E-2
3.680164042E0,-2.808991436E-2,-1.868229255E-2,-3.950963616E-3,3.396588667E-2
3.690226042E0,-9.826492583E-3,-8.852264229E-3,9.794086218E-4,1.326204282E-2
3.700288042E0,-4.469008651E-4,-1.279668627E-2,7.856318951E-3,1.502253798E-2
3.710350042E0,-1.451333743E-2,-3.212955466E-2,-4.125795364E-3,3.549601996E-2
3.720412042E0,-5.473394933E-2,-3.245648710E-2,-2.786782980E-3,6.369454391E-2
3.730473042E0,-6.425267737E-2,-1.472668771E-2,-9.916877747E-4,6.592621121E-2
3.740535667E0,-3.417582432E-2,-1.537401102E-2,-1.888650656E-3,3.752218256E-2
3.750597667E0,-4.137221189E-2,-1.099815583E-2,1.248380542E-2,4.459220499E-2
3.760659667E0,-4.052200846E-2,-2.726015791E-2,1.951683640E-2,5.259331025E-2
3.770721667E0,-4.297816794E-2,-6.420809235E-3,2.026294112E-2,4.794722613E-2
3.780783667E0,-2.622356535E-2,-6.975033917E-3,4.692390561E-3,2.753806469E-2
3.790845667E0,-3.538442552E-3,-4.127385076E-3,-4.291856289E-3,6.926464731E-3
3.800907667E0,5.143722519E-6,5.321934689E-3,9.622762799E-3,1.099638937E-2
3.810969667E0,-1.198942333E-2,-9.077382032E-3,8.415312767E-3,1.723260356E-2
3.821031667E0,-2.596394897E-2,-1.052027386E-2,1.858712912E-2,3.361969924E-2
3.831093667E0,-1.894757342E-2,-2.279012600E-2,1.005136371E-2,3.129585106E-2
3.841155667E0,-4.163008324E-2,-3.223897068E-2,7.203769684E-3,5.314423166E-2
3.851217667E0,-3.496237532E-2,-2.657767821E-2,1.588103771E-2,4.670062126E-2
3.861279667E0,-4.382352915E-2,-1.147145139E-2,1.557815194E-2,4.790380697E-2
3.871341667E0,-2.721685197E-2,-2.176644299E-2,4.656137824E-3,3.515984487E-2
3.881403667E0,-2.452154137E-2,-2.932131970E-2,-1.030805647E-2,3.958916277E-2
3.891464667E0,-1.046826105E-2,-1.941081908E-2,-3.873195648E-3,2.239120432E-2
3.901526667E0,-2.100818703E-2,-1.177674914E-2,1.782289803E-2,2.996149924E-2
3.911588667E0,-1.302919532E-2,-8.837956823E-3,1.286913693E-2,2.033430837E-2
3.921650667E0,-9.157297025E-3,-1.090593427E-2,1.673823953E-2,2.197644543E-2
3.931712667E0,-3.907072954E-3,-1.295236839E-2,-1.240779161E-3,1.358560263E-2
3.941774667E0,-1.498158976E-2,-2.491937131E-3,-6.490994096E-3,1.651637935E-2
3.951836667E0,-2.158274906E-2,-1.386606893E-2,-2.602595687E-3,2.578481004E-2
3.961898667E0,-1.675107599E-2,-5.501901023E-3,-6.648284197E-4,1.764402048E-2
3.971960667E0,-9.885997139E-3,-2.245042104E-2,1.580385447E-2,2.918074983E-2
3.982022667E0,-3.463371612E-2,-1.834777700E-2,-3.211290836E-3,3.932489799E-2
3.992084667E0,-1.074509930E-2,-1.630629474E-2,4.419325590E-3,2.002205898E-2
4.002146667E0,-9.784127679E-4,-1.924793757E-2,1.040219665E-2,2.190082390E-2
4.012208667E0,-8.392947167E-4,-1.625085583E-2,7.554602623E-3,1.794064524E-2
4.022270667E0,-6.134186033E-3,-8.128744382E-3,-1.879879832E-3,1.035561064E-2
4.032332667E0,-2.355043762E-2,-7.843911890E-3,2.311170459E-2,3.391608696E-2
4.042394667E0,-2.666746038E-2,-3.842474012E-2,-2.420747280E-4,4.677256350E-2
4.052456667E0,-9.574760813E-3,-1.669162625E-2,-1.743639708E-3,1.932166429E-2
4.062517667E0,-2.206396577E-2,1.268864069E-3,4.529837966E-3,2.255987663E-2
4.072579667E0,-6.898289211E-3,-5.917217787E-3,-7.601380348E-3,1.184824221E-2
4.082641667E0,-2.819013015E-2,-2.197703412E-2,-6.407378912E-3,3.631429431E-2
4.092703667E0,-1.075685768E-2,-1.937911620E-2,3.023010492E-3,2.236959375E-2
4.102765667E0,-4.458227847E-4,-2.266764510E-3,2.872737050E-3,3.686407121E-3
4.112827667E0,-6.127690142E-3,2.654252183E-3,6.461173296E-3,9.291953588E-3
4.122889667E0,-8.643856673E-3,-1.159022296E-2,-5.870604515E-4,1.447045840E-2
4.132951667E0,-5.929478668E-3,-1.823954869E-2,-1.032618284E-3,1.920692985E-2
4.143013667E0,-2.237116386E-2,-1.715236858E-2,1.661778688E-3,2.823887796E-2
4.153075667E0,-4.185819774E-2,-2.204400301E-3,1.509751081E-3,4.194338383E-2
4.163137667E0,-1.959495155E-2,-5.736593641E-3,-5.975854397E-4,2.042615336E-2
4.173199667E0,-1.810809597E-3,7.802177388E-3,-1.123074710E-2,1.379429896E-2
4.183261667E0,-1.176775904E-2,6.801042706E-5,-3.448687792E-3,1.226288000E-2
4.193323667E0,4.590502828E-3,7.444236428E-3,1.900111198E-2,2.091725672E-2
4.203385667E0,-2.198653584E-3,2.135183886E-3,1.076355457E-2,1.119138932E-2
4.213447667E0,-1.552919065E-2,-1.143828671E-2,4.022884369E-3,1.970212587E-2
4.223508667E0,-9.038936589E-3,-8.049532883E-3,3.116565943E-3,1.249841340E-2
4.233570667E0,-8.226794880E-3,-1.607215030E-2,1.612779021E-2,2.420949786E-2
4.243632667E0,-1.991237313E-2,1.387690455E-3,6.541280150E-3,2.100515733E-2
4.253694667E0,-1.417718648E-2,3.945737667E-3,-1.095183492E-3,1.475672352E-2
4.263756667E0,-2.958399673E-2,-7.906221282E-3,8.483725190E-3,3.177569497E-2
4.273818667E0,1.308857197E-2,-7.921332680E-4,4.447392225E-3,1.384620847E-2
4.283880667E0,1.734430343E-3,8.362651281E-3,-4.081356525E-3,9.465709490E-3
4.293942667E0,-1.188575403E-2,7.561217286E-3,3.253390789E-3,1.445779054E-2
4.304004667E0,-1.502367144E-2,-2.042267974E-3,-3.780224919E-3,1.562599317E-2
4.314066667E0,-3.035921875E-2,-1.671152506E-3,-3.477923870E-3,3.060344537E-2
4.324128667E0,-2.904164007E-2,4.805333186E-3,-3.926405311E-3,2.969721778E-2
4.334190667E0,-7.850252464E-3,1.211469993E-2,3.866763711E-3,1.494470742E-2
4.344252667E0,-1.050095064E-2,-3.427473363E-3,1.434029639E-2,1.810142642E-2
4.354314667E0,8.770348392E-3,-4.538389519E-3,-1.783400774E-2,2.038548068E-2
4.364376667E0,-5.510580484E-3,-2.543864060E-2,1.016655385E-2,2.794368892E-2
4.374438667E0,-2.605966972E-2,-1.548498021E-2,-1.802696586E-3,3.036676988E-2
4.384499667E0,-1.485489705E-2,-3.315809816E-3,2.768715084E-2,3.159495027E-2
4.394561667E0,-3.131524765E-2,-3.219038397E-3,1.047528684E-2,3.317738052E-2
4.404623667E0,-1.562844713E-2,-1.028720750E-2,4.935634732E-3,1.935033561E-2
4.414685667E0,1.261932378E-2,1.338244937E-3,2.544708252E-2,2.843575638E-2
4.424747667E0,-1.106612971E-2,-1.038688425E-2,-8.381983638E-3,1.733794223E-2
4.434809667E0,-1.772928776E-2,-1.996440422E-3,8.834558129E-3,1.990886326E-2
4.444871667E0,-1.772658342E-2,9.383081775E-3,-5.087077618E-3,2.069184241E-2
4.454933667E0,-9.638595963E-3,9.188022316E-3,1.212244749E-2,1.800766557E-2
4.464995667E0,9.309041407E-3,2.808180135E-3,1.601435423E-2,1.873509191E-2
4.475057667E0,6.821562778E-3,-2.257683054E-2,1.040804386E-3,2.360784339E-2
4.485119667E0,-7.152369004E-3,-1.471446337E-2,4.183682799E-3,1.688712576E-2
4.495181667E0,-1.430002369E-2,-2.041728934E-2,-1.653007865E-3,2.498176969E-2
4.505243667E0,-2.925132670E-2,-1.889761627E-2,9.871854186E-3,3.619687168E-2
4.515305667E0,-3.634907906E-2,-1.714721572E-2,9.122825861E-3,4.121296528E-2
4.525367667E0,-6.179346638E-3,-9.746668953E-3,9.422788024E-3,1.489868500E-2
4.535429667E0,-5.589380851E-3,-6.946656648E-3,-5.395225883E-3,1.042140486E-2
4.545490667E0,2.630427520E-2,5.843086056E-3,-1.204526424E-3,2.697234569E-2
4.555552667E0,9.683153573E-3,1.640670240E-2,-1.809128523E-3,1.913677854E-2
4.565614667E0,2.518158238E-3,6.964216568E-4,7.614828944E-3,8.050574134E-3
4.575676667E0,-6.520467717E-3,9.080323912E-3,1.868477762E-2,2.177360090E-2
4.585738667E0,-2.973634411E-2,-3.227443770E-3,-3.023010492E-3,3.006335222E-2
4.595800667E0,-1.472520763E-2,-2.383266628E-2,-7.835268974E-4,2.802573168E-2
4.605862667E0,-9.928288953E-3,1.069137800E-2,8.793627620E-3,1.703538587E-2
4.615924667E0,-3.152789444E-2,-1.026197311E-2,4.600589275E-3,3.347359618E-2
4.625986667E0,-5.158726109E-2,-2.171266688E-2,4.110592604E-4,5.597190706E-2
4.636048667E0,2.259574262E-3,-4.527224991E-3,4.139828682E-4,5.076694179E-3
4.646110667E0,5.277896019E-2,1.663971394E-3,4.006512165E-3,5.295695968E-2
4.656172667E0,4.565687793E-2,1.017570840E-2,4.003588557E-3,4.694810183E-2
4.666234667E0,2.310408494E-2,-9.820197690E-3,1.193533659E-2,2.779725315E-2
4.676296667E0,-1.935044657E-2,3.968395628E-3,1.455956697E-3,1.980676037E-2
4.686358667E0,-3.460899336E-2,-7.488675267E-3,3.552768230E-3,3.558770632E-2
4.696420667E0,-5.832564723E-2,-1.178785885E-2,-5.278281569E-3,5.973855536E-2
4.706481667E0,-3.493916005E-2,-1.251903489E-2,3.251051903E-3,3.725641526E-2
4.716543667E0,6.273733489E-3,4.234151579E-3,1.208385587E-2,1.425858843E-2
4.726605667E0,-7.250730135E-4,5.394860432E-3,-6.396853924E-4,5.480825426E-3
4.736667667E0,-8.166486332E-3,-1.330464486E-2,8.601254225E-4,1.563473344E-2
4.746729667E0,6.209103484E-4,7.049841732E-3,8.947994113E-3,1.140843533E-2
4.756791667E0,-2.873128083E-2,1.825518999E-2,-2.121954560E-3,3.410632127E-2
4.766853667E0,-3.814266678E-3,-7.771863230E-4,5.218055248E-3,6.510049880E-3
4.776915667E0,-1.304705674E-2,-1.552815825E-2,1.090798080E-2,2.302896943E-2
4.786977667E0,-6.798338369E-3,-1.219076855E-2,4.619300365E-3,1.470272690E-2
4.797039667E0,-4.799257563E-3,-2.411459344E-2,9.258481264E-3,2.627291314E-2
4.807101667E0,-2.403926485E-2,-2.111641534E-2,6.264122128E-3,3.260411749E-2
4.817163667E0,-3.328684654E-2,-2.313333929E-2,8.800059557E-3,4.148019512E-2
4.827225667E0,-3.250162943E-2,-1.709592467E-2,9.847880602E-3,3.802114291E-2
4.837287667E0,-2.826105505E-3,5.139117837E-3,1.149562597E-2,1.290530205E-2
4.847349667E0,1.860919322E-2,1.795707336E-2,1.104480565E-2,2.812021137E-2
4.857411667E0,8.119169567E-3,2.143706203E-2,1.373218596E-2,2.672155448E-2
4.867472667E0,-1.662308592E-2,8.328865338E-3,6.696231365E-3,1.976199630E-2
4.877534667E0,-2.705252694E-2,-1.028622078E-2,5.644901991E-3,2.948746293E-2
4.887596667E0,-2.824773436E-2,-2.031322718E-3,5.494043827E-3,2.884866178E-2
4.897658667E0,-9.944642885E-3,-4.894009866E-3,2.435131431E-2,2.675506986E-2
4.907720667E0,-1.486828169E-2,-1.881738150E-2,4.441545010E-3,2.439030482E-2
4.917782667E0,-8.530731322E-3,-4.900149442E-3,-4.683619738E-3,1.089592287E-2
4.927844667E0,-2.552433886E-2,-2.581666309E-2,1.764104962E-3,3.634699484E-2
4.937906667E0,-2.101551432E-2,-1.809384339E-2,1.764689684E-3,2.778764366E-2
4.947968667E0,-1.846760837E-3,-1.055201327E-2,1.343748629E-2,1.718492210E-2
4.958030667E0,1.777577313E-2,1.359952725E-3,1.604475975E-3,1.789977443E-2
4.968092667E0,2.540598756E-2,5.331089236E-3,5.941940546E-3,2.663064726E-2
4.978154667E0,1.533250493E-2,6.409809161E-3,3.548675179E-3,1.699307084E-2
4.988216667E0,-1.086401705E-2,-6.522020884E-3,9.991137385E-3,1.613649432E-2
4.998278667E0,-4.898321274E-2,-1.424502332E-2,1.523433566E-2,5.323871526E-2
5.008340667E0,-5.220916729E-2,-5.588129181E-3,1.418768406E-2,5.439039176E-2
5.018401667E0,-3.498837716E-2,-2.328105457E-3,2.317134619E-2,4.202996426E-2
5.028463667E0,-1.183481930E-2,-1.009874443E-2,9.996984601E-3,1.849289831E-2
5.038525667E0,-2.009135275E-2,-1.323308956E-2,1.770536900E-3,2.412285049E-2
5.048587667E0,1.611991474E-2,-1.770699525E-2,1.882920384E-2,3.046191474E-2
5.058649667E0,1.929403008E-2,-2.906066179E-3,2.510618985E-2,3.179662853E-2
5.068711667E0,8.608965240E-3,1.320250131E-2,-5.292314887E-3,1.662615170E-2
5.078773667E0,1.779483140E-2,-1.702064177E-2,8.018286824E-3,2.589693407E-2
5.088835667E0,-1.416159086E-3,-2.274826359E-2,2.616629004E-3,2.294200842E-2
5.098897667E0,-2.230029378E-2,-1.898503214E-2,-9.961316586E-3,3.093480849E-2
5.108959667E0,-4.713137213E-2,-1.527215984E-2,-5.020419359E-3,4.979768785E-2
5.119021667E0,-3.254527342E-2,4.679599777E-4,-1.819478095E-2,3.728892412E-2
5.129083667E0,-2.962678190E-2,7.230739966E-3,1.862864435E-2,3.573592306E-2
5.139145667E0,-1.922295900E-2,9.532003049E-3,1.488876522E-2,2.611621268E-2
5.149207667E0,9.348610612E-3,6.150667872E-3,1.560037136E-3,1.129871460E-2
5.159269667E0,1.662865905E-3,2.083677225E-2,-3.535811305E-3,2.119995666E-2
5.169331667E0,4.019832853E-3,-1.552399211E-3,1.083138227E-2,1.165709404E-2
5.179392667E0,3.689318988E-4,-6.174075007E-3,-2.193290591E-3,6.562456595E-3
5.189454667E0,-2.491866781E-2,-1.447116438E-2,-6.232547164E-3,2.948218527E-2
5.199516667E0,-2.518202092E-2,-3.396808371E-2,-5.330321789E-3,4.261897722E-2
5.209578667E0,-3.240155982E-2,-2.132486857E-2,1.398478568E-2,4.123330364E-2
5.219640667E0,-2.193642338E-2,1.639449634E-3,3.958564997E-3,2.235094411E-2
5.229702667E0,-5.984067908E-3,-6.841187496E-3,6.209743023E-3,1.100780739E-2
5.239764667E0,1.480049053E-2,-1.001712095E-2,-1.866431236E-3,1.796888415E-2
5.249826667E0,2.350131188E-2,2.283703163E-3,1.431398392E-3,2.365535587E-2
5.259888667E0,1.152011119E-2,1.676531944E-2,-5.600463152E-3,2.109867497E-2
5.269950667E0,2.621385349E-2,2.539606556E-2,6.380481720E-3,3.705181248E-2
5.280012667E0,8.793454031E-3,1.238688782E-2,9.974180460E-3,1.817261950E-2
5.290074667E0,-1.834956771E-2,6.267959364E-3,1.177453816E-2,2.268553941E-2
5.300136667E0,-3.597254578E-2,6.443010382E-3,-3.491372466E-3,3.671138944E-2
5.310198667E0,-2.963343311E-2,-1.385574494E-2,4.893534780E-3,3.307670945E-2
5.320260667E0,-1.968947545E-2,-5.452309325E-3,8.039336801E-3,2.195527400E-2
5.330321667E0,-4.040645286E-3,-2.061689867E-2,-7.676809430E-3,2.236776091E-2
5.340383667E0,2.124806905E-2,-2.756642411E-2,4.448561668E-3,3.508814440E-2
5.350445667E0,1.750289088E-2,-2.250708422E-2,1.447829068E-2,3.197719391E-2
5.360507667E0,-5.839522909E-3,-1.493802801E-2,1.223354459E-2,2.017186957E-2
5.370569667E0,-3.366929099E-2,-3.174124472E-4,1.537583828E-2,3.701537936E-2
5.380631667E0,-3.043014365E-2,-9.489300102E-4,6.093968153E-3,3.104884150E-2
5.390693667E0,-1.263666443E-2,1.960169412E-3,7.444674969E-3,1.479698406E-2
5.400755667E0,-1.690548817E-3,2.344806567E-3,1.008059978E-3,3.061414388E-3
5.410817667E0,-2.790446626E-3,1.341961574E-2,3.552768230E-3,1.415962009E-2
5.420879667E0,4.933853159E-3,4.886445031E-3,1.004551649E-3,7.016364874E-3
5.430941667E0,-1.611378430E-2,-4.296862967E-3,3.995402455E-3,1.714877012E-2
5.441003667E0,-2.622674477E-2,6.198468860E-3,8.782517910E-3,2.834423713E-2
5.451065667E0,-6.407726090E-4,-2.143991254E-3,1.743054986E-3,2.836464123E-3
5.461127667E0,-7.886121478E-3,-9.588300772E-3,-3.200181127E-3,1.282059214E-2
5.471189667E0,-2.473244313E-3,-1.371128216E-2,9.521021247E-3,1.687501234E-2
5.481250667E0,-2.723203646E-3,-2.347203925E-2,-1.098633349E-2,2.605862599E-2
5.491312667E0,2.954086438E-3,-2.567384485E-3,5.482934117E-3,6.736516630E-3
5.501374667E0,3.303019032E-3,4.548585601E-4,4.739168286E-3,5.794527339E-3
5.511436667E0,-7.219666801E-4,2.072308045E-3,2.508455515E-4,2.208759835E-3
5.521498667E0,-1.982856609E-2,7.332591154E-4,-4.991183281E-3,2.046024469E-2
5.531560667E0,-8.550246404E-3,-1.079165775E-2,4.588894844E-3,1.451290965E-2
5.541622667E0,-2.189267890E-2,6.504150331E-3,2.789121866E-3,2.300809774E-2
5.551684667E0,-2.813021447E-2,1.122610588E-2,1.566059768E-2,3.409675555E-2
5.561746667E0,-2.228148219E-2,-1.600748375E-3,1.134944558E-3,2.236772101E-2
5.571808667E0,-2.580667715E-2,2.001648098E-3,-9.639719725E-3,2.762092281E-2
5.581870667E0,4.441069923E-3,5.872121137E-3,8.177915812E-3,1.100378188E-2
5.591932667E0,6.418104898E-3,-1.517599141E-2,9.355545044E-5,1.647760718E-2
5.601994667E0,1.455392989E-2,-5.103303641E-3,8.622304201E-3,1.766931558E-2
5.612056667E0,-1.971867498E-2,-1.050313421E-2,-2.758131623E-3,2.251109196E-2
5.622118667E0,-1.892275929E-2,-1.411068354E-2,-7.999575734E-3,2.492339104E-2
5.632179667E0,-2.082321402E-2,-1.058607331E-2,8.315325379E-3,2.479547995E-2
5.642241667E0,-4.492462381E-2,5.773613825E-3,8.285504580E-4,4.530168801E-2
5.652303667E0,-1.253976510E-2,3.304791469E-3,1.145528018E-2,1.730291304E-2
5.662365667E0,1.242216297E-2,1.339567870E-2,8.607686162E-3,2.019521235E-2
5.672427667E0,-1.315395115E-3,-2.007952128E-3,-9.788239002E-4,2.592341081E-3
5.682489667E0,1.453937581E-2,-2.371119037E-3,-8.614118099E-3,1.706513068E-2
5.692551667E0,-6.787055070E-3,1.752593257E-3,2.011734545E-2,2.130359800E-2
5.702613667E0,3.543896908E-3,-2.764746286E-3,2.744683027E-3,5.266527532E-3
5.712675667E0,4.024766441E-3,-1.057697358E-2,-1.821758509E-2,2.144648040E-2
5.722737667E0,1.857468551E-3,-8.368608132E-3,6.475206614E-3,1.074300201E-2
5.732799667E0,-1.418871646E-2,-6.498449296E-4,5.424461961E-3,1.520416919E-2
5.742861792E0,-1.460221510E-2,-1.127255470E-2,1.544892848E-2,2.406168253E-2
5.752923792E0,-1.127126648E-2,-3.543832954E-3,8.846837282E-3,1.476030928E-2
5.762985792E0,-1.225863280E-2,-9.342790805E-3,1.706392944E-2,2.299433639E-2
5.773046792E0,-7.201302890E-4,-1.262998581E-4,9.414017200E-3,9.442365124E-3
5.783108792E0,-3.801558120E-3,1.359075643E-3,4.204148054E-4,4.059024434E-3
5.793170792E0,7.139897989E-3,-1.387452912E-3,8.042260408E-3,1.084348290E-2
5.803232792E0,1.240550755E-3,1.810900960E-3,4.287763238E-3,4.816974366E-3
5.813294792E0,-3.488613311E-3,-1.728327312E-3,-1.638038993E-2,1.683670729E-2
5.823356792E0,4.586428050E-3,3.626223877E-3,7.555772066E-3,9.553769590E-3
5.833418792E0,-1.405035672E-2,-2.291852720E-3,-5.927907228E-3,1.542093372E-2
5.843480792E0,-6.174385641E-4,-1.132901687E-2,-7.583838701E-3,1.364706793E-2
5.853542792E0,-2.851931926E-2,1.175798323E-2,-9.832093120E-3,3.237702574E-2
5.863604792E0,-3.291171111E-2,-4.761533886E-3,2.442381978E-3,3.334393742E-2
5.873666792E0,8.165216390E-3,-1.239670018E-2,5.136194229E-3,1.570762315E-2
5.883728792E0,-4.811564125E-3,5.561615713E-4,-2.135987878E-2,2.190216625E-2
5.893790792E0,2.407426592E-2,-4.978538677E-3,1.236101389E-3,2.461471254E-2
5.903852792E0,4.261389554E-2,-5.432045069E-3,6.772829890E-3,4.348933699E-2
5.913914792E0,-2.150560236E-3,5.020200089E-3,2.278075218E-3,5.917511720E-3
5.923975792E0,-1.872055527E-2,-1.354229763E-2,4.372547865E-3,2.351536071E-2
5.934037792E0,-3.979544624E-2,-2.093334267E-2,1.710018218E-2,4.810715754E-2
5.944099792E0,-3.131511974E-2,1.470245831E-3,-5.504568815E-3,3.182921025E-2
5.954161792E0,-5.402900353E-3,4.270660132E-3,9.763095975E-3,1.194771582E-2
5.964223792E0,-3.245762000E-3,-1.534364205E-3,1.350239038E-2,1.397153501E-2
5.974285792E0,-6.095283777E-3,2.780734766E-3,3.172699213E-3,7.412893528E-3
5.984347792E0,-1.190877744E-2,-1.429644227E-3,3.026577294E-2,3.255579632E-2
5.994409792E0,1.086668484E-4,-6.106594484E-3,-5.062519312E-3,7.932931770E-3
6.004471792E0,1.174303629E-2,-4.101657327E-3,-1.475252509E-3,1.252592767E-2
6.014533792E0,2.469625435E-2,5.757734980E-3,-5.812132359E-4,2.536521831E-2
6.024595792E0,3.229535976E-2,7.802791346E-2,2.096343756E-2,8.701040889E-2
6.034657792E0,4.048609377E-2,1.099904570E-1,3.068911135E-2,1.211562874E-1
6.044719792E0,-9.960685269E-2,-1.735440267E-1,-2.305030882E-2,2.014208803E-1
6.054781792E0,-6.303573475E-2,-5.458841762E-2,-7.034200430E-3,8.368320721E-2
6.064842792E0,-2.272040709E-2,-5.969751365E-3,-1.644821763E-3,2.354910334E-2
6.074904792E0,1.145166222E-2,-2.565100417E-3,-2.243576646E-3,1.194796819E-2
6.084966792E0,4.062903992E-2,6.280183699E-3,1.736564577E-2,4.462874909E-2
