"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.074023875E0,1.339748695E0,-2.217590889E0,1.361781442E-1,2.594451850E0
3.084084875E0,9.323396321E-1,-1.732430303E0,5.986320913E-2,1.968287466E0
3.094145875E0,5.603066990E-1,-1.242035143E0,-6.185418606E-2,1.363972446E0
3.104207875E0,2.520769386E-1,-1.643046402E0,-8.137570024E-3,1.662290734E0
3.114268875E0,2.474600136E-1,-1.627583587E0,1.561908245E-2,1.646362276E0
3.124329875E0,1.324590958E-1,-1.719231383E0,1.404524589E-1,1.730037240E0
3.134390875E0,9.397185442E-2,-2.084465429E0,4.424880445E-2,2.087051699E0
3.144452875E0,5.226961289E-1,-1.767704654E0,5.100526214E-2,1.844069555E0
3.154513875E0,4.513550547E-1,-1.612505079E0,7.214177728E-2,1.676036531E0
3.164574875E0,2.639768264E-1,-1.559343656E0,-2.693987668E-2,1.581759198E0
3.174635875E0,1.832602536E-1,-1.357757096E0,-1.032501340E-2,1.370107754E0
3.184696875E0,-9.485161370E-2,-1.280210445E0,1.079483718E-1,1.288250155E0
3.194758875E0,-1.807053675E-1,-2.082115141E0,1.344274879E-2,2.089985311E0
3.204819875E0,1.546613391E-1,-2.129115938E0,5.487553418E-2,2.135431134E0
3.214880875E0,5.780153114E-2,-1.450702243E0,8.691067457E-2,1.454452296E0
3.224941875E0,-6.171464226E-1,-1.610683672E0,9.235677123E-3,1.724893299E0
3.235003875E0,-6.537079657E-1,-1.755091772E0,-3.695440292E-4,1.872880500E0
3.245064875E0,-7.592513046E-1,-2.100051329E0,3.615625799E-2,2.233379816E0
3.255125875E0,-1.253961124E0,-1.772587518E0,3.690820992E-2,2.171600154E0
3.265186875E0,-1.840004307E0,-7.608968572E-1,-1.293170214E-2,1.991167272E0
3.275247875E0,-1.784333405E0,-1.392989932E0,1.004042941E-1,2.265909900E0
3.285309875E0,-1.146629415E0,-2.165961582E0,5.190690279E-2,2.451294131E0
3.295370875E0,-9.433772749E-1,-1.818823206E0,1.394859141E-1,2.053663765E0
3.305431875E0,-1.247533573E0,-1.382079028E0,8.969628811E-3,1.861870809E0
3.315492875E0,-1.522471407E0,-1.678687667E0,3.231346786E-2,2.266485303E0
3.325554875E0,-1.472099544E0,-1.584605674E0,1.106585562E-2,2.162908843E0
3.335615875E0,-9.564670712E-1,-9.483918471E-1,3.270347714E-3,1.346954732E0
3.345676875E0,-1.420007577E0,-1.521772372E0,1.886025256E-1,2.089924301E0
3.355737875E0,-1.064411569E0,-1.557143349E0,-3.216670275E-2,1.886452251E0
3.365798875E0,-1.012577245E0,-1.436936290E0,7.320246220E-2,1.759391138E0
3.375860875E0,-1.225358300E0,-1.086542623E0,2.143296897E-2,1.637845293E0
3.385921875E0,-1.452698044E0,-7.185100986E-1,-5.655719340E-2,1.621661828E0
3.395982875E0,-1.411570483E0,-7.565362962E-1,1.040769303E-1,1.604901992E0
3.406043875E0,-1.402971422E0,-9.851981693E-1,-7.060805261E-2,1.715788373E0
3.416105875E0,-8.099161126E-1,-8.238613565E-1,1.108082449E-1,1.160599031E0
3.426166875E0,-9.350237234E-1,-1.109073991E0,8.163473189E-2,1.452920752E0
3.436227875E0,-1.342310214E0,-1.277759438E0,3.157496452E-5,1.853231204E0
3.446288875E0,-1.846071085E0,-9.622319873E-1,1.003604400E-1,2.084212337E0
3.456349875E0,-1.630481905E0,-9.443203577E-1,2.252990663E-2,1.884335368E0
3.466411875E0,-1.642196802E0,-8.227913891E-1,-2.611483455E-2,1.836975229E0
3.476472875E0,-1.417798499E0,-1.166714089E0,4.693209171E-2,1.836729967E0
3.486533875E0,-1.078195503E0,-1.370536771E0,3.913775325E-2,1.744250081E0
3.496594875E0,-1.648423648E0,-1.219064649E0,5.024512410E-3,2.050230325E0
3.506656875E0,-1.231647272E0,-1.213684334E0,6.281897664E-2,1.730297919E0
3.516717875E0,-1.010938417E0,-1.602630740E0,2.641362727E-2,1.895024921E0
3.526778875E0,-1.458258892E0,-1.873086391E0,1.019947368E-1,2.375999695E0
3.536839875E0,-1.110202650E0,-1.977365781E0,1.023023003E-1,2.270020070E0
3.546901875E0,-1.006614620E0,-2.024036210E0,-3.976223588E-2,2.260879609E0
3.556962875E0,-6.749753854E-1,-2.060396974E0,8.005364478E-2,2.169616567E0
3.567023875E0,-7.404704133E-1,-2.090990922E0,5.375052989E-2,2.218880030E0
3.577084875E0,-6.499493755E-1,-2.032804548E0,4.644560337E-2,2.134686327E0
3.587145875E0,3.925511783E-2,-2.197698661E0,-1.687389493E-2,2.198113986E0
3.597207875E0,7.561682139E-1,-2.467191422E0,5.418030024E-2,2.581038431E0
3.607268875E0,1.205431062E0,-2.398169426E0,-1.962325573E-3,2.684079822E0
3.617329875E0,1.041100621E0,-2.264763009E0,6.185652494E-2,2.493364838E0
3.627390875E0,1.182326739E0,-1.958165571E0,6.741196454E-2,2.288417203E0
3.637452875E0,1.305758392E0,-1.855647655E0,-5.011648536E-2,2.269569311E0
3.647513875E0,1.634614132E0,-1.960053930E0,1.803573668E-2,2.552273508E0
3.657574875E0,2.137937632E0,-2.114607534E0,9.602063656E-2,3.008581444E0
3.667635875E0,2.425606024E0,-2.049048990E0,-1.027648151E-2,3.175259352E0
3.677696875E0,2.475445351E0,-1.921810508E0,-7.176463187E-2,3.134698626E0
3.687758875E0,2.489790325E0,-1.862724248E0,7.867019355E-2,3.110464031E0
3.697819875E0,2.471094730E0,-1.696635110E0,6.610335767E-2,2.998207718E0
3.707880875E0,2.289186536E0,-1.533510511E0,-1.082746464E-1,2.757490323E0
3.717941875E0,2.023772647E0,-1.591419289E0,-3.245263159E-2,2.574747415E0
3.728003875E0,1.436337242E0,-1.681103005E0,1.325025845E-1,2.215113749E0
3.738064875E0,1.016187535E0,-1.842214700E0,2.200307250E-3,2.103900413E0
3.748125875E0,1.015114352E0,-2.188764115E0,8.659667909E-2,2.414258579E0
3.758186875E0,1.556802895E0,-1.957721037E0,7.452334821E-2,2.502371004E0
3.768248875E0,1.877815180E0,-1.265423860E0,-9.058506489E-2,2.266206754E0
3.778309875E0,1.696001857E0,-9.542338002E-1,-8.384848773E-2,1.947823147E0
3.788370875E0,8.598010482E-1,-1.194694477E0,8.519393206E-3,1.471946099E0
3.798431875E0,2.162939157E-1,-1.492419496E0,7.393044055E-2,1.509822744E0
3.808492875E0,3.134149251E-1,-1.756621403E0,1.317202270E-2,1.784410595E0
3.818554875E0,9.033686520E-1,-2.317459870E0,3.878925920E-2,2.487609249E0
3.828615875E0,1.665079880E0,-2.776106257E0,4.357520521E-2,3.237461313E0
3.838676875E0,2.049265045E0,-1.863162204E0,-1.844445705E-2,2.769693272E0
3.848737875E0,2.150570249E0,-1.022563851E0,-6.550986528E-2,2.382200824E0
3.858799875E0,1.749333434E0,-3.902092588E-1,1.741429460E-1,1.800765530E0
3.868860875E0,7.602556369E-1,-7.219162479E-1,-1.190668523E-2,1.048471970E0
3.878921875E0,-1.527235170E-2,-1.578714897E0,-1.489472938E-1,1.585799252E0
3.888982875E0,2.068455826E-1,-1.518453931E0,1.973230630E-1,1.545129065E0
3.899043542E0,4.153946419E-1,-1.589799902E0,-7.193537056E-2,1.644746526E0
3.909105542E0,6.146197676E-1,-2.395973943E0,9.228777409E-2,2.475270819E0
3.919166542E0,1.144162986E0,-1.306107471E0,2.140080929E-4,1.736382939E0
3.929227542E0,1.375877179E0,-8.620538342E-1,8.297315955E-2,1.625748864E0
3.939288542E0,8.938168598E-1,-1.418902161E0,-1.777553558E-4,1.676959139E0
3.949350542E0,1.855447607E-1,-9.335635275E-1,-2.897002995E-2,9.522641339E-1
3.959411542E0,-5.943312084E-1,-1.183049528E0,-5.793655157E-2,1.325214102E0
3.969472542E0,-8.346814097E-1,-1.414737043E0,1.277645856E-1,1.647573290E0
3.979533542E0,-4.776102955E-1,-1.075830670E0,-3.262161613E-3,1.177087026E0
3.989595542E0,1.145504812E-1,-8.169175686E-1,6.195124984E-2,8.272327871E-1
3.999656542E0,8.822702169E-1,-2.054659138E-1,-1.321002960E-2,9.059754313E-1
4.009717542E0,8.360848146E-1,-1.796615116E-1,-8.039921522E-4,8.551705808E-1
4.019778542E0,4.126497396E-1,-3.179492581E-1,-2.075235307E-2,5.213465244E-1
4.029839542E0,3.249002454E-1,4.371316661E-1,1.155602771E-1,5.567750359E-1
4.039901542E0,-4.417798736E-1,-7.670801416E-1,-7.010928512E-2,8.879733736E-1
4.049962542E0,-5.563403499E-1,-5.091426484E-1,5.953810394E-2,7.564956095E-1
4.060023542E0,-1.161538426E-1,-6.953682078E-1,8.255040586E-2,7.098191523E-1
4.070084542E0,-2.995305471E-1,-8.803626359E-1,2.071259201E-2,9.301537135E-1
4.080146542E0,-5.551263949E-1,-9.053935428E-1,3.611825109E-2,1.062641666E0
4.090207542E0,3.361293845E-1,-5.167087262E-1,-3.824079037E-3,6.164296346E-1
4.100268542E0,5.187483447E-1,-3.767800317E-1,6.544846952E-2,6.444738471E-1
4.110329542E0,4.998060703E-1,-3.838762126E-1,-2.319590449E-2,6.306386481E-1
4.120391542E0,6.520060605E-1,-9.984590331E-2,3.295139909E-2,6.604293316E-1
4.130452542E0,-1.245625772E-1,1.563119532E-1,1.273921180E-1,2.370190163E-1
4.140513542E0,-1.165862223E0,4.964012001E-2,-1.250368595E-2,1.166985521E0
4.150574542E0,-1.631737887E0,-1.902981085E-1,3.928393364E-2,1.643266603E0
4.160635542E0,-1.481443395E0,4.663509701E-1,-3.119138718E-2,1.553425461E0
4.170697542E0,-7.144611941E-1,7.355359481E-1,-2.442148089E-2,1.025701876E0
4.180758542E0,1.179669728E-1,7.295042893E-2,-7.503497958E-2,1.576966072E-1
4.190819542E0,1.211232157E0,9.190565854E-1,3.382029533E-3,1.520447232E0
4.200880542E0,1.337250911E0,1.138846551E0,1.149562597E-3,1.756477380E0
4.210942542E0,1.225723897E0,1.241687380E0,5.632915199E-2,1.745668810E0
4.221003542E0,5.521501986E-1,1.825606854E0,6.558646381E-2,1.908405568E0
4.231064542E0,-7.772860911E-1,8.615359171E-1,8.492320597E-2,1.163455953E0
4.241125542E0,-4.839320858E-1,8.483975890E-1,-5.958663583E-2,9.785291512E-1
4.251187542E0,2.655574567E-1,9.256572148E-1,-1.561183190E-1,9.755690502E-1
4.261248542E0,1.212924269E0,1.112604686E0,-1.445554501E-1,1.652262312E0
4.271309542E0,1.016468055E0,9.479809340E-1,2.961380839E-2,1.390234562E0
4.281370542E0,6.515204492E-1,1.702410844E0,9.321572721E-2,1.825204303E0
4.291432542E0,3.517369918E-1,2.003599460E0,1.008404964E-1,2.036737223E0
4.301493542E0,-4.244751485E-1,7.767175224E-1,1.802819377E-1,9.033110419E-1
4.311554542E0,-4.617842947E-1,1.892842378E0,-1.701270783E-1,1.955771006E0
4.321615542E0,-3.828151622E-1,8.124817977E-1,-8.974949777E-2,9.026234500E-1
4.331676542E0,-2.073219662E-1,1.835935631E-1,-9.688076198E-2,2.933852010E-1
4.341738542E0,2.987635751E-1,3.327084710E-1,-1.103784746E-1,4.605844202E-1
4.351799542E0,3.653335589E-1,1.332120710E0,1.301151663E-1,1.387423566E0
4.361860542E0,2.062454573E-3,1.207165419E0,7.698911905E-2,1.209619745E0
4.371921542E0,-5.744671935E-2,1.171427164E0,2.492317200E-2,1.173099693E0
4.381983542E0,-5.873998641E-3,8.539343905E-1,-3.573058069E-2,8.547017735E-1
4.392044542E0,9.243698772E-2,3.742503069E-1,3.294730604E-2,3.869023312E-1
4.402105542E0,-4.011548810E-1,6.311312813E-1,-1.031659341E-1,7.549139970E-1
4.412166542E0,-6.025195395E-1,5.850712287E-1,6.931347907E-2,8.426995292E-1
4.422228542E0,-2.805472326E-1,2.124524594E-1,-2.547690332E-2,3.528340542E-1
4.432289542E0,-1.098813334E-1,5.485529916E-1,-5.603679121E-2,5.622494232E-1
4.442350542E0,3.067895547E-1,4.329805449E-1,-6.459769964E-2,5.345697765E-1
4.452411542E0,5.135788579E-2,8.761486206E-1,-3.499266207E-2,8.783498871E-1
4.462473542E0,-4.231536321E-2,1.562559186E0,-9.696437716E-3,1.563162123E0
4.472534542E0,-5.046694828E-2,5.804710049E-1,5.961528718E-2,5.857025550E-1
4.482595542E0,1.584307466E-1,7.927904219E-1,-1.566469073E-2,8.086175469E-1
4.492656542E0,4.360794231E-1,1.290006870E0,1.291357577E-2,1.361781828E0
4.502717542E0,2.938965538E-1,5.097172835E-1,4.643157005E-2,5.902057134E-1
4.512779542E0,-8.046248392E-3,1.010998131E0,4.958088040E-2,1.012245142E0
4.522840542E0,-2.364520089E-1,1.052804919E0,-6.579871774E-2,1.081035255E0
4.532901542E0,-2.181686244E-1,8.166393142E-1,-1.431573808E-2,8.454006497E-1
4.542962542E0,-4.263586828E-1,1.761559085E0,3.934591413E-3,1.812425893E0
4.553024542E0,-3.468381580E-1,1.558067209E0,-7.463035226E-2,1.597948630E0
4.563085542E0,1.493860999E-1,1.330995852E0,-9.092712700E-2,1.342435811E0
4.573146542E0,4.809251551E-1,1.841356768E0,-1.384737611E-2,1.903175110E0
4.583207542E0,1.786778637E-1,1.391060351E0,3.375714540E-2,1.402894944E0
4.593269542E0,1.311961886E-1,1.119281548E0,1.548635066E-2,1.127050776E0
4.603330542E0,2.175722266E-1,1.313136993E0,-7.988232136E-2,1.333434521E0
4.613391542E0,-6.669465005E-1,2.106595825E0,-7.182134986E-2,2.210819285E0
4.623452542E0,-1.417368582E0,2.716009159E0,-8.647037923E-2,3.064819175E0
4.633514542E0,-1.644759344E0,3.087157372E0,1.326516885E-1,3.500481454E0
4.643575542E0,-1.831875215E0,3.480179726E0,3.475643456E-2,3.933017383E0
4.653636542E0,-2.025061519E0,3.313935784E0,1.192545480E-1,3.885520066E0
4.663697542E0,-1.890533752E0,3.086072421E0,-1.606165820E-1,3.622672845E0
4.673759542E0,-1.291721566E0,2.446956109E0,-3.034400868E-1,2.783561511E0
4.683820542E0,-9.245366690E-1,2.607160316E0,-3.731576085E-2,2.766486116E0
4.693881542E0,-1.468648371E0,3.329531185E0,-2.015529388E-1,3.644630233E0
4.703942542E0,-1.738074620E0,2.479704463E0,1.397414374E-1,3.031396589E0
4.714003542E0,-2.055259318E0,2.429016851E0,-8.509745300E-2,3.182994707E0
4.724065542E0,-2.550265738E0,2.108051782E0,-1.359787542E-1,3.311529537E0
4.734126542E0,-2.226480118E0,1.738491527E0,9.306720793E-2,2.826345345E0
4.744187542E0,-2.686427218E0,1.370964494E0,-1.379258770E-1,3.019181742E0
4.754248542E0,-1.998392515E0,1.339601345E0,2.508455515E-2,2.405978728E0
4.764310542E0,-2.026891405E0,1.235071256E0,-3.927867115E-2,2.373864484E0
4.774371542E0,-2.301827924E0,1.174101607E0,1.029419857E-1,2.586024638E0
4.784432542E0,-2.450634738E0,6.632436050E-1,-9.043303728E-2,2.540409580E0
4.794493542E0,-1.964213931E0,4.750827634E-1,-3.145802021E-4,2.020851330E0
4.804555542E0,-1.564552210E0,3.182280607E-1,-7.277210712E-2,1.598245443E0
4.814616542E0,-2.625296332E0,4.746192254E-2,2.346078336E-2,2.625830131E0
4.824677542E0,-1.995251537E0,-1.388586906E-1,-3.626852453E-2,2.000406418E0
4.834738542E0,-1.620548071E0,-2.814502071E-1,3.975638866E-2,1.645287464E0
4.844800542E0,-9.881980833E-1,-4.729179049E-1,2.764037311E-2,1.095879002E0
4.854861542E0,-1.188181191E0,-6.947573199E-1,-1.934668243E-2,1.376530628E0
4.864922542E0,-7.330566555E-1,-7.430218459E-1,3.875008285E-2,1.044487957E0
4.874983542E0,-9.773069863E-1,-9.802323483E-1,6.163257658E-2,1.385562332E0
4.885045542E0,-1.126634568E0,-1.041556630E0,-1.440455729E-1,1.541069366E0
4.895106542E0,-1.130697872E0,-1.201224063E0,2.189484054E-1,1.664138014E0
4.905168292E0,-1.102819371E0,-1.554414161E0,-2.159201324E-2,1.906011585E0
4.915229292E0,-1.554398227E0,-1.849652651E0,6.268098235E-2,2.416877673E0
4.925290292E0,-8.353042844E-1,-1.615823082E0,9.216439784E-2,1.821293978E0
4.935352292E0,-3.034170452E-1,-1.949136593E0,-3.566801548E-5,1.972611306E0
4.945413292E0,-5.777819801E-1,-2.018725038E0,8.633881688E-2,2.101555896E0
4.955474292E0,-5.361639476E-1,-1.940583871E0,9.542071223E-3,2.013312840E0
4.965535292E0,-6.468993947E-1,-2.085466327E0,4.352608860E-2,2.183928375E0
4.975597292E0,-1.017811965E0,-2.493660013E0,1.051995957E-1,2.695431025E0
4.985658292E0,-5.313817657E-1,-2.562039399E0,4.938909173E-2,2.617031094E0
4.995719292E0,-4.341593802E-1,-2.858414588E0,7.307674706E-2,2.892121805E0
5.005780292E0,-2.654465972E-1,-2.863170128E0,7.143660307E-2,2.876335910E0
5.015842292E0,3.277667698E-2,-2.834865804E0,-1.223032862E-1,2.837692113E0
5.025903292E0,9.210884198E-1,-2.524544421E0,1.472445846E-2,2.687367712E0
5.035964292E0,1.047697157E0,-2.673374478E0,-7.429706097E-2,2.872302297E0
5.046025292E0,1.241974479E0,-2.495978726E0,-9.036813319E-2,2.789368532E0
5.056087292E0,1.433367734E0,-2.253616900E0,2.054606330E-1,2.678721013E0
5.066148292E0,2.320211570E0,-2.130354086E0,1.422838068E-1,3.153099260E0
5.076209292E0,2.614858760E0,-2.721860760E0,1.504552907E-1,3.777386547E0
5.086270292E0,2.823831815E0,-2.482175497E0,1.348730457E-1,3.762102079E0
5.096332292E0,2.300542121E0,-2.300771478E0,2.605349725E-1,3.264034607E0
5.106393292E0,1.821586893E0,-1.983643498E0,-1.688500464E-2,2.693196138E0
5.116454292E0,1.761709943E0,-1.976065068E0,-2.487785608E-1,2.659012194E0
5.126515292E0,2.265203742E0,-2.001204002E0,-1.240141815E-1,3.025119001E0
5.136577292E0,2.831035293E0,-1.739287917E0,-6.439538598E-3,3.322638222E0
5.146638292E0,2.816681255E0,-1.844041663E0,2.284472072E-1,3.374369730E0
5.156699292E0,2.163476954E0,-2.378767780E0,2.580387962E-1,3.225794895E0
5.166760292E0,2.043891162E0,-1.922255043E0,1.507061362E-2,2.805847938E0
5.176821292E0,1.758615450E0,-2.308175515E0,-2.833326817E-2,2.901931302E0
5.186883292E0,1.903613681E0,-2.244873997E0,-7.429589152E-2,2.944269720E0
5.196944292E0,1.947549659E0,-1.349849175E0,8.076642036E-2,2.370984117E0
5.207005292E0,1.623094971E0,-7.077914214E-1,-4.801090300E-2,1.771358527E0
5.217066292E0,1.721870816E0,-7.925164068E-1,4.643040061E-2,1.896068866E0
5.227128292E0,1.991857082E0,-5.828104028E-1,1.182716310E-2,2.075404173E0
5.237189292E0,1.946392203E0,-1.473171266E-1,-2.036877573E-2,1.952065529E0
5.247250292E0,2.021266384E0,-7.142460166E-1,1.064140624E-1,2.146389787E0
5.257311292E0,2.288164150E0,-8.796983922E-1,1.733757913E-2,2.451502607E0
5.267373292E0,2.764471174E0,-4.479054898E-1,2.090496540E-2,2.800599439E0
5.277434292E0,2.926130607E0,-3.853252623E-1,-2.730181932E-2,2.951518470E0
5.287495292E0,3.257868294E0,-2.355010324E-1,1.189481539E-1,3.268534109E0
5.297556292E0,3.043409089E0,-3.866272179E-2,-4.915111005E-2,3.044051498E0
5.307618292E0,2.661822719E0,1.792718129E-1,-1.036664557E-1,2.669866158E0
5.317679292E0,2.598371074E0,1.769580880E-1,1.411061776E-1,2.608209607E0
5.327740292E0,2.802309092E0,5.712336467E-1,-1.084600031E-2,2.859958349E0
5.337801292E0,3.162421562E0,1.463538343E-1,-4.003413141E-2,3.166059430E0
5.347863292E0,3.557959388E0,5.534163035E-1,1.850234449E-2,3.600789768E0
5.357924292E0,3.391273689E0,2.111744591E-1,2.031790495E-2,3.397902986E0
5.367985292E0,2.800934704E0,3.750144649E-1,3.727249146E-2,2.826174146E0
5.378046292E0,2.761204627E0,2.814338532E-1,4.433066547E-2,2.775864049E0
5.388108292E0,2.841896496E0,3.946962659E-1,-8.212706745E-2,2.870349402E0
5.398169292E0,3.124587153E0,6.272718266E-1,3.896116734E-2,3.187166892E0
5.408230292E0,2.762409154E0,1.163381030E0,-5.280561984E-2,2.997857266E0
5.418291292E0,2.333505361E0,9.012336874E-1,-6.227869391E-3,2.501501192E0
5.428353292E0,2.595646271E0,8.207361659E-1,-8.511324048E-2,2.723643090E0
5.438414292E0,2.817086467E0,6.426563627E-1,6.645945311E-3,2.889468383E0
5.448475292E0,2.472303350E0,1.059266092E0,4.255603552E-2,2.690007347E0
5.458536292E0,2.430020233E0,9.457940023E-1,-7.168744862E-2,2.608575036E0
5.468597292E0,2.292049625E0,1.105828055E0,-2.430102825E-3,2.544867988E0
5.478659292E0,2.229411766E0,1.309204741E0,-9.183812320E-2,2.587030753E0
5.488720292E0,1.833397391E0,1.589205533E0,3.660006166E-2,2.426573672E0
5.498781292E0,1.425131054E0,1.579291140E0,5.873762012E-2,2.128052897E0
5.508842292E0,1.234589884E0,1.488723325E0,-5.777633786E-3,1.934048267E0
5.518904292E0,1.603110212E0,1.662965673E0,-1.771162552E-1,2.316632761E0
5.528965292E0,2.240296504E0,1.013520839E0,4.694787920E-2,2.459340770E0
5.539026292E0,2.396620791E0,1.291999601E0,-1.108708102E-1,2.724948903E0
5.549087292E0,1.104755018E0,1.236202838E0,6.081922889E-2,1.659029863E0
5.559149292E0,7.562375034E-1,1.471263539E0,-1.058346033E-4,1.654240482E0
5.569210292E0,5.428097833E-1,1.756852222E0,-5.921182930E-2,1.839749503E0
5.579271292E0,1.794183953E-1,1.762721365E0,-1.444379210E-2,1.771887749E0
5.589332292E0,4.997714986E-1,1.812391415E0,4.624036610E-2,1.880604255E0
5.599394292E0,2.671557383E-1,1.396572229E0,1.244053602E-2,1.421949699E0
5.609455292E0,1.430060293E-1,1.173693691E0,4.407631159E-3,1.182381931E0
5.619516292E0,-8.301430202E-1,1.519610656E0,-1.377697563E-1,1.737047635E0
5.629577292E0,-1.549370938E0,1.095578837E0,5.654842257E-2,1.898431198E0
5.639639292E0,-1.323640785E0,1.612792324E0,-7.173305690E-2,2.087646914E0
5.649700292E0,-1.419895311E0,1.772459756E0,-1.064374512E-1,2.273553433E0
5.659761292E0,-7.953833697E-1,2.311383151E0,9.020908892E-2,2.446071229E0
5.669822292E0,-1.106541635E0,1.421892427E0,-4.683210433E-2,1.802333407E0
5.679884292E0,-1.037853077E0,5.066260068E-1,-3.279761732E-1,1.200573734E0
5.689945292E0,-6.582837043E-1,2.652795787E0,1.013217223E-1,2.735128702E0
5.700006292E0,-1.735222933E0,1.921578081E0,-1.124653459E-1,2.591545756E0
5.710067292E0,-1.497427051E0,1.552610003E0,-6.115719795E-2,2.157921638E0
5.720129292E0,-1.373957081E-1,1.756226570E0,2.984477341E-2,1.761845639E0
5.730190292E0,2.109224441E-1,1.883965136E0,-9.741461277E-4,1.895735704E0
5.740251292E0,-2.090394579E-1,1.744634319E0,2.780234098E-2,1.757333028E0
5.750312292E0,-8.990223435E-1,1.530943145E0,-1.208420670E-1,1.779502990E0
5.760374292E0,-1.246479612E0,1.926811339E0,6.300784171E-2,2.295709770E0
5.770435292E0,-1.711155209E0,1.956548670E0,-2.031854814E-1,2.607186067E0
5.780496292E0,-1.753514485E0,1.600226365E0,-1.188639539E-1,2.376902629E0
5.790557292E0,-1.230706017E0,1.474336250E0,-9.068797588E-2,1.922635948E0
5.800619292E0,-1.470678232E0,1.451741294E0,3.320341408E-2,2.066772777E0
5.810680292E0,-1.871314538E0,1.712191628E0,6.055961251E-3,2.536425624E0
5.820741292E0,-1.785627540E0,1.391375809E0,8.086582303E-2,2.265155984E0
5.830802292E0,-1.523228329E0,1.117729332E0,3.459154308E-2,1.889640171E0
5.840864292E0,-1.457301703E0,1.247828126E0,7.665699720E-2,1.920072806E0
5.850925292E0,-1.824722316E0,1.177634568E0,-6.674011946E-2,2.172760675E0
5.860986292E0,-2.505079333E0,1.153493169E0,-2.810815036E-2,2.758035355E0
5.871047292E0,-3.329001135E0,1.152749988E0,-1.235996139E-1,3.525103963E0
5.881109292E0,-3.358244230E0,1.062310445E0,1.811818242E-1,3.526915741E0
5.891170292E0,-2.209214752E0,7.355462538E-1,-4.227887750E-2,2.328829237E0
5.901230292E0,-2.878620628E-1,2.540718624E-1,-3.088148475E-2,3.851892321E-1
5.911291292E0,-4.798277058E-1,-3.652320731E-2,3.889158547E-2,4.827847630E-1
5.921353292E0,-1.209605462E0,4.563625371E-1,8.485420883E-2,1.295612742E0
5.931414292E0,-1.288954956E0,6.599763270E-1,9.714037836E-2,1.451347610E0
5.941475292E0,-1.224118471E0,5.368663444E-1,-2.589205563E-2,1.336922548E0
5.951536292E0,-1.485428565E0,4.946568295E-1,-4.279284775E-2,1.566210276E0
5.961598292E0,-1.815254651E0,4.427222986E-1,-1.257104588E-1,1.872686733E0
5.971659292E0,-1.446731107E0,5.312540771E-2,4.002828419E-2,1.448259462E0
5.981720292E0,-8.522412562E-1,-4.842073800E-1,-5.397389352E-2,9.816746542E-1
5.991781292E0,-6.890114804E-1,-4.668278106E-1,1.434795624E-1,8.445421302E-1
6.001843292E0,-8.002051299E-1,-2.380050111E-1,1.329072118E-2,8.349558542E-1
6.011904292E0,-5.831373718E-1,-1.899613089E-1,6.604897857E-2,6.168443571E-1
6.021965292E0,-5.847259507E-1,-1.086526323E-1,7.052034438E-2,5.989014534E-1
6.032026292E0,-8.464467385E-1,-1.976342263E-1,7.466017306E-2,8.724136118E-1
6.042088292E0,-8.219968987E-1,-2.589329816E-2,-1.984866589E-1,8.460179183E-1
6.052149292E0,-6.725109302E-1,-4.586923601E-1,3.774611592E-2,8.149198744E-1
6.062210292E0,-6.172771809E-1,-5.212725146E-1,-1.306460935E-1,8.184280996E-1
6.072271292E0,-6.779894789E-1,-5.539562208E-1,1.028963774E-1,8.815468748E-1
6.082333292E0,-4.358286140E-1,-1.688849287E-1,-7.522033632E-2,4.734203195E-1
6.092394292E0,-1.349029213E-1,-1.738336100E-1,2.805961847E-2,2.218203425E-1
6.102455292E0,-1.145116612E-1,-4.469799487E-1,1.022268713E-2,4.615284372E-1
6.112516292E0,-3.543215342E-1,-4.489244768E-1,-2.841220558E-2,5.726117261E-1
6.122578292E0,-5.054443211E-1,-3.954561116E-1,5.451417625E-2,6.440739812E-1
6.132639292E0,-5.990733002E-1,-2.230189446E-1,6.366156042E-2,6.424010141E-1
6.142700292E0,-6.316125072E-1,-4.345476718E-1,-2.045005202E-2,7.669317068E-1
6.152761292E0,-4.658894786E-1,-5.443774583E-1,-2.904896736E-3,7.165251299E-1
6.162823292E0,-2.104530040E-1,-3.761999514E-1,5.711852610E-2,4.348326073E-1
6.172884292E0,-2.077765873E-1,-5.864942583E-1,-1.114713192E-1,6.321174576E-1
6.182945292E0,-1.658978786E-1,-6.597906049E-1,3.475468040E-2,6.812148238E-1
6.193006292E0,3.771776378E-2,-4.003838526E-1,4.103926778E-2,4.042450749E-1
6.203068292E0,1.440523154E-1,-9.480163828E-1,5.462761223E-2,9.604531782E-1
6.213129292E0,-1.299392656E-1,-1.272243614E0,1.525246203E-2,1.278952956E0
6.223190292E0,-1.559067412E-1,-9.194610666E-1,7.257388651E-2,9.354050106E-1
6.233251292E0,-9.897860591E-2,-9.907506122E-1,-4.001015782E-2,9.964860022E-1
6.243313292E0,9.377960893E-3,-1.025701978E0,6.642787814E-2,1.027893554E0
6.253374292E0,4.189358253E-2,-1.114181095E0,6.270554066E-3,1.114986056E0
6.263435292E0,1.347744744E-1,-1.031030107E0,-2.723048329E-3,1.039805105E0
6.273496292E0,1.253644406E-1,-1.010905672E0,5.384467006E-2,1.020071453E0
