Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
1.6086140830,0.0568817139,-0.0700543213,-0.0329315190,9.7774849130
1.6186790830,0.0787362671,-0.0787362671,-0.0248483280,9.7857852040
1.6287430830,0.0480500793,-0.0940045166,-0.0236508180,9.7869186150
1.6388070830,0.0505947876,-0.0958007812,-0.0175135800,9.7930857190
1.6488710830,0.0591270447,-0.0947529602,-0.0254470830,9.7851903370
1.6589360830,0.0534388733,-0.0830772400,-0.0267942810,9.7837043950
1.6690000830,0.0583786011,-0.0868194580,-0.0190104680,9.7915484830
1.6790640830,0.0679586792,-0.0803828430,-0.0294886780,9.7810777270
1.6891290830,0.0636177063,-0.0706530762,-0.0143701170,9.7960912550
1.6991930830,0.0508941650,-0.0781375122,-0.0323327640,9.7781118970
1.7092570830,0.0666114807,-0.0883163452,-0.0353265380,9.7752993890
1.7193210830,0.0555345154,-0.0833766174,-0.0324824520,9.7780307390
1.7293860830,0.0717008972,-0.0890647888,-0.0209564210,9.7897113210
1.7394500830,0.0606239319,-0.0898132324,-0.0199086000,9.7906910530
1.7495140830,0.0661624146,-0.0809815979,-0.0438587950,9.7667010560
1.7595790830,0.0700543213,-0.0899629211,-0.0348774720,9.7757875070
1.7696430830,0.0944535828,-0.0724493408,-0.0107775880,9.7999454220
1.7797070830,0.0471519470,-0.0809815979,-0.0350271610,9.7754220030
1.7897710830,0.0567320251,-0.0681083679,-0.0359252930,9.7744766430
1.7998360830,0.0465531921,-0.0857716370,-0.0276924130,9.7827943700
1.8099000830,0.0600251770,-0.1032852173,-0.0365240480,9.7742060060
1.8199640830,0.0636177063,-0.1001417542,-0.0297880550,9.7809315130
1.8300280830,0.0583786011,-0.0881666565,-0.0261955260,9.7843758820
1.8400930830,0.0534388733,-0.0779878235,-0.0020956420,9.8083599910
1.8501570830,0.0562829590,-0.0734971619,-0.0214054870,9.7890322370
1.8602210830,0.0473016357,-0.0913101196,-0.0245489500,9.7859913770
1.8702860830,0.0487985229,-0.0773890686,-0.0185614010,9.7918660220
1.8803500830,0.0592767334,-0.0751437378,-0.0360749820,9.7743936170
1.8904140830,0.0627195740,-0.0931063843,-0.0378712460,9.7727735530
1.9004780830,0.0645158386,-0.0755928040,-0.0134719850,9.7970320870
1.9105430830,0.0532891846,-0.0734971619,-0.0263452150,9.7840759670
1.9206063750,0.0502954102,-0.0721499634,-0.0496966550,9.7606995970
1.9306703750,0.0705033874,-0.0847238159,-0.0365240480,9.7740974540
1.9407343750,0.0931063843,-0.0833766174,-0.0320333860,9.7787653390
1.9507993750,0.0800834656,-0.0938548279,-0.0261955260,9.7845823660
1.9608633750,0.0612226868,-0.0670605469,-0.0291893010,9.7812321960
1.9709273750,0.0564326477,-0.0803828430,-0.0272433470,9.7832496530
1.9809923750,0.0568817139,-0.0910107422,-0.0032931520,9.8072941060
1.9935543750,0.0675096130,-0.0791853333,-0.0318836980,9.7786699650
2.0035863750,0.0640667725,-0.0766406250,-0.0312849430,9.7792252510
2.0136173750,0.0586779785,-0.0811312866,0.0011975100,9.8117084120
2.0236493750,0.0619711304,-0.0899629211,-0.0380209350,9.7725896560
2.0336813750,0.0673599243,-0.0808319092,-0.0441581730,9.7664086420
2.0437143750,0.0621208191,-0.0878672790,-0.0065863040,9.8040042710
2.0537463750,0.0693058777,-0.0914598084,-0.0191601560,9.7915122960
2.0637773750,0.0854722595,-0.0907113647,-0.0452059940,9.7655893850
2.0738093750,0.0552351379,-0.0878672790,-0.0107775880,9.7997720110
2.0838403750,0.0754431152,-0.0883163452,-0.0240998840,9.7865894220
2.0938723750,0.0736468506,-0.0791853333,-0.0254470830,9.7851504830
2.1039043750,0.0573307800,-0.0730480957,-0.0344284060,9.7760126250
2.1139353750,0.0737965393,-0.0910107422,-0.0122744750,9.7984261160
2.1239673750,0.0857716370,-0.0857716370,-0.0223036190,9.7884479870
2.1339983750,0.0661624146,-0.0865200806,-0.0398172000,9.7707898930
2.1440303750,0.0604742432,-0.0748443603,-0.0305364990,9.7799368700
2.1540633750,0.0775387573,-0.0972976685,-0.0038919070,9.8068973190
2.1640953750,0.0589773560,-0.0922082520,-0.0305364990,9.7800760250
2.1741273750,0.0613723755,-0.0814306641,-0.0549357600,9.7555971540
2.1841593750,0.0618214417,-0.0763412476,-0.0248483280,9.7856447480
2.1941913750,0.0597257996,-0.0684077454,-0.0064366150,9.8039839780
2.2042243750,0.0568817139,-0.0696052551,-0.0375718690,9.7728415520
2.2142563750,0.0734971619,-0.0712518311,-0.0452059940,9.7653305440
2.2242883750,0.0764909363,-0.0838256836,-0.0308358760,9.7798225220
2.2343193750,0.0808319092,-0.0923579407,-0.0071850590,9.8035832510
2.2443503750,0.0856219482,-0.0940045166,-0.0220042420,9.7888216310
2.2543823750,0.0612226868,-0.0896635437,-0.0398172000,9.7707860340
2.2644133750,0.0675096130,-0.0895138550,-0.0275427250,9.7830997450
2.2744453750,0.0657133484,-0.0902622986,-0.0097297670,9.8009061910
2.2844763750,0.0651145935,-0.0916094971,-0.0365240480,9.7741221800
2.2945083750,0.0654139709,-0.0902622986,-0.0465531920,9.7640831540
2.3045403750,0.0715512085,-0.0818797302,-0.0134719850,9.7971314690
2.3145713750,0.0589773560,-0.0946032715,-0.0094303890,9.8012036400
2.3246023750,0.0612226868,-0.0853225708,-0.0464035030,9.7641612390
2.3346343750,0.0633183289,-0.0904119873,-0.0502954100,9.7603287450
2.3446653750,0.0498463440,-0.0684077454,-0.0113763430,9.7989892260
2.3546973750,0.0743952942,-0.0722996521,-0.0386196900,9.7719309790
2.3647293750,0.0667611694,-0.0820294190,-0.0621208190,9.7484529240
2.3747603750,0.0537382507,-0.0830772400,-0.0356259160,9.7748748520
2.3847923750,0.0616717529,-0.0731977844,-0.0085322570,9.8019350760
2.3948233750,0.0546363831,-0.0708027649,-0.0360749820,9.7743341680
2.4048543750,0.0523910523,-0.0966989136,-0.0490979000,9.7615216690
2.4148863750,0.0586779785,-0.0757424927,-0.0005987550,9.8098691540
2.4249173750,0.0705033874,-0.0775387573,-0.0176632690,9.7928975100
2.4349483750,0.0636177063,-0.0892144775,-0.0570314030,9.7535841050
2.4449803750,0.0857716370,-0.0869691467,-0.0437091060,9.7670547360
2.4550113750,0.0652642822,-0.0761915588,0.0044906620,9.8150033890
2.4650433750,0.0746946716,-0.0808319092,-0.0238005070,9.7868183600
2.4750753750,0.0628692627,-0.0802331543,-0.0392184450,9.7713132230
2.4851063750,0.0513432312,-0.0661624146,-0.0437091060,9.7666499580
2.4951383750,0.0609233093,-0.0914598084,-0.0224533080,9.7881636070
2.5051693750,0.0558338928,-0.0925076294,-0.0218545530,9.7887418180
2.5152013750,0.0684077454,-0.0706530762,-0.0339793400,9.7765153010
2.5252323750,0.0675096130,-0.0835263061,-0.0209564210,9.7896326990
2.5352633750,0.0672102356,-0.0790356445,-0.0172142030,9.7933353620
2.5452943750,0.0583786011,-0.0940045166,-0.0257464600,9.7848792660
2.5553253750,0.0597257996,-0.0856219482,-0.0290396120,9.7815174900
2.5653553750,0.0838256836,-0.0721499634,-0.0386196900,9.7720062180
2.5753863750,0.0597257996,-0.0724493408,-0.0332308960,9.7772199620
2.5854173750,0.0471519470,-0.0708027649,-0.0110769650,9.7992922690
2.5954473750,0.0651145935,-0.0748443603,-0.0143701170,9.7961322160
2.6054783750,0.0690065002,-0.0820294190,-0.0356259160,9.7749618650
2.6155093750,0.0643661499,-0.0691561890,-0.0395178220,9.7709389300
2.6255403750,0.0613723755,-0.0823287964,-0.0384700010,9.7720695410
2.6355713750,0.0736468506,-0.0764909363,-0.0366737370,9.7739030570
2.6456023750,0.0706530762,-0.0761915588,-0.0276924130,9.7828594350
2.6556343750,0.0767903137,-0.0815803528,-0.0178129580,9.7928279460
2.6656663750,0.0727487183,-0.0838256836,-0.0281414790,9.7824881930
2.6756983750,0.0725990295,-0.0911604309,-0.0308358760,9.7798584750
2.6857303750,0.0598754883,-0.0937051392,-0.0393681340,9.7712646470
2.6957613750,0.0591270447,-0.0845741272,-0.0175135800,9.7930301270
2.7057923750,0.0675096130,-0.0714015198,-0.0258961490,9.7845972780
2.7158243750,0.0722996521,-0.0824784851,-0.0294886780,9.7811262980
2.7258543750,0.0646655273,-0.0871188355,-0.0291893010,9.7814124370
2.7358863750,0.0625698852,-0.0797840881,-0.0282911680,9.7822343130
2.7459163750,0.0645158386,-0.0736468506,-0.0086819460,9.8018070660
2.7559473750,0.0580792236,-0.0727487183,-0.0238005070,9.7866422280
2.7659783750,0.0685574341,-0.0764909363,-0.0282911680,9.7822481390
2.7760093750,0.0606239319,-0.0869691467,-0.0208067320,9.7897672970
2.7860403750,0.0652642822,-0.0880169678,-0.0194595340,9.7911536110
2.7960713750,0.0755928040,-0.0806822205,-0.0284408570,9.7821839670
2.8061023750,0.0697549439,-0.0881666565,-0.0407153320,9.7699315270
2.8161333750,0.0582289124,-0.0797840881,-0.0323327640,9.7781661210
2.8261653750,0.0567320251,-0.0881666565,-0.0246986390,9.7858629980
2.8361963750,0.0693058777,-0.0931063843,-0.0517922970,9.7588979740
2.8462283750,0.0673599243,-0.0778381348,-0.0103285220,9.8002121010
2.8562603750,0.0737965393,-0.0854722595,-0.0113763430,9.7992743100
2.8662903750,0.0826281738,-0.0955014038,-0.0407153320,9.7701008620
2.8763223750,0.0637673950,-0.0717008972,-0.0422122190,9.7682590790
2.8863533750,0.0669108582,-0.0763412476,-0.0381706240,9.7723566460
2.8963853750,0.0592767334,-0.0693058777,-0.0052391050,9.8051850180
2.9064173750,0.0645158386,-0.0749940491,-0.0255967710,9.7849033180
2.9164493750,0.0724493408,-0.0722996521,-0.0309855650,9.7795500640
2.9264825000,0.0745449829,-0.0947529602,-0.0245489500,9.7861937100
2.9365135000,0.0808319092,-0.0893641663,-0.0296383670,9.7811038960
2.9465445000,0.0588276672,-0.0769400024,-0.0242495730,9.7862297070
2.9565755000,0.0673599243,-0.0717008972,-0.0226029970,9.7878914210
2.9666065000,0.0568817139,-0.0853225708,-0.0182620240,9.7922749180
2.9766365000,0.0628692627,-0.0850231934,-0.0306861880,9.7798854860
2.9866675000,0.0742456055,-0.0836759949,-0.0239501950,9.7866891680
2.9966985000,0.0484991455,-0.0805325317,-0.0249980160,9.7854535650
3.0067295000,0.0552351379,-0.0833766174,-0.0315843200,9.7789271290
3.0167615000,0.0651145935,-0.0814306641,-0.0254470830,9.7851084130
3.0267915000,0.0673599243,-0.0679586792,-0.0227526860,9.7877150420
3.0368235000,0.0721499634,-0.0877175903,-0.0245489500,9.7861101690
3.0468545000,0.0703536987,-0.1023870850,-0.0342787170,9.7765105920
3.0568855000,0.0781375122,-0.0905616760,-0.0420625310,9.7686697810
3.0669175000,0.0785865784,-0.0847238159,-0.0205073550,9.7901746780
3.0769495000,0.0499960327,-0.0902622986,-0.0116757200,9.7988675660
3.0869805000,0.0517922974,-0.0863703919,-0.0378712460,9.7726476790
3.0970115000,0.0699046326,-0.0830772400,-0.0248483280,9.7857540200
3.1070435000,0.0637673950,-0.0911604309,-0.0178129580,9.7928189800
3.1170755000,0.0402662659,-0.0923579407,-0.0315843200,9.7789347360
3.1271065000,0.0694555664,-0.0887654114,-0.0318836980,9.7787658630
3.1371385000,0.0513432312,-0.0977467346,-0.0338296510,9.7767938120
3.1471695000,0.0670605469,-0.0708027649,-0.0502954100,9.7601917930
3.1572005000,0.0775387573,-0.0886157227,-0.0197589110,9.7909491670
3.1672315000,0.0734971619,-0.0727487183,-0.0172142030,9.7933318070
3.1772625000,0.0787362671,-0.0842747498,-0.0318836980,9.7787964520
3.1872945000,0.0669108582,-0.0871188355,-0.0275427250,9.7830740110
3.1973265000,0.0663121033,-0.0917591858,-0.0199086000,9.7907459710
3.2073575000,0.0504450989,-0.0711021423,-0.0287402340,9.7816482670
3.2173895000,0.0585282898,-0.0833766174,-0.0366737370,9.7738571440
3.2274205000,0.0654139709,-0.0901126099,-0.0297880550,9.7808458200
3.2374525000,0.0711021423,-0.0812809753,-0.0218545530,9.7887411550
3.2474835000,0.0711021423,-0.0941542053,-0.0399668880,9.7707454950
3.2575145000,0.0573307800,-0.0938548279,-0.0354762270,9.7751424820
3.2675455000,0.0664617920,-0.0857716370,-0.0188607790,9.7917404580
3.2775765000,0.0663121033,-0.0758921814,-0.0378712460,9.7726484280
3.2876075000,0.0552351379,-0.0926573181,-0.0419128420,9.7686827680
3.2976385000,0.0526904297,-0.0881666565,-0.0284408570,9.7820983900
3.3076705000,0.0612226868,-0.0826281738,-0.0431103520,9.7674310360
3.3177015000,0.0471519470,-0.0878672790,-0.0297880550,9.7807203030
3.3277315000,0.0467028809,-0.0875679016,-0.0269439700,9.7835594030
3.3377625000,0.0652642822,-0.0966989136,-0.0226029970,9.7880922660
3.3477935000,0.0737965393,-0.0907113647,-0.0362246700,9.7744748540
3.3578245000,0.0731977844,-0.0820294190,-0.0362246700,9.7743936350
3.3678555000,0.0639170837,-0.0758921814,-0.0056881710,9.8048138920
3.3778875000,0.0685574341,-0.0751437378,-0.0312849430,9.7792440850
3.3879185000,0.0666114807,-0.0748443603,-0.0368234250,9.7736901490
3.3979505000,0.0681083679,-0.0830772400,-0.0226029970,9.7879865490
3.4079825000,0.0567320251,-0.0835263061,-0.0260458370,9.7844751630
3.4180145000,0.0396675110,-0.0862207031,-0.0363743590,9.7740864380
3.4280455000,0.0676593018,-0.0853225708,-0.0336799620,9.7769264700
3.4380765000,0.0684077454,-0.1047821045,-0.0351768490,9.7756241000
3.4481085000,0.0642164612,-0.0757424927,-0.0263452150,9.7841587090
3.4581395000,0.0766406250,-0.0907113647,-0.0422122190,9.7685096340
3.4681715000,0.0700543213,-0.0937051392,-0.0131726070,9.7975259750
3.4782025000,0.0574804687,-0.0755928040,-0.0238005070,9.7866602480
3.4882345000,0.0594264221,-0.0902622986,-0.0345780940,9.7760192420
3.4982665000,0.0676593018,-0.0965492249,-0.0273930360,9.7833173590
3.5082985000,0.0628692627,-0.0681083679,-0.0205073550,9.7899314370
3.5183295000,0.0547860718,-0.0752934265,-0.0184117130,9.7920310360
3.5283615000,0.0639170837,-0.0833766174,-0.0260458370,9.7845181850
3.5383925000,0.0715512085,-0.0800834656,-0.0232017520,9.7873874390
3.5484255000,0.0523910523,-0.0769400024,-0.0308358760,9.7796071260
3.5584565000,0.0737965393,-0.0821791077,-0.0203576660,9.7902653880
3.5684885000,0.0661624146,-0.0835263061,-0.0547860720,9.7557958620
3.5785205000,0.0622705078,-0.0953517151,-0.0282911680,9.7823717590
3.5885515000,0.0601748657,-0.0890647888,-0.0264949040,9.7840955390
3.5985835000,0.0715512085,-0.0865200806,-0.0378712460,9.7727736940
3.6086135000,0.0564326477,-0.0874182129,-0.0359252930,9.7746285330
3.6186445000,0.0667611694,-0.0802331543,-0.0263452150,9.7842115350
3.6286755000,0.0582289124,-0.0832269287,-0.0242495730,9.7862775740
3.6387055000,0.0495469666,-0.0803828430,-0.0348774720,9.7755785890
3.6487355000,0.0441581726,-0.0977467346,-0.0205073550,9.7900802150
3.6587665000,0.0636177063,-0.0874182129,-0.0300874330,9.7805101590
3.6687975000,0.0604742432,-0.0772393799,-0.0215551760,9.7889363640
3.6788285000,0.0799337769,-0.0925076294,-0.0214054870,9.7893579770
3.6888595000,0.0699046326,-0.0917591858,-0.0350271610,9.7756534520
3.6988905000,0.0607736206,-0.0764909363,-0.0226029970,9.7878845720
3.7089225000,0.0592767334,-0.0800834656,-0.0341290280,9.7763786930
3.7189535000,0.0595761108,-0.0770896912,-0.0342787170,9.7762067660
3.7289845000,0.0645158386,-0.0797840881,-0.0314346310,9.7791036640
3.7390155000,0.0678089905,-0.0778381348,-0.0211061100,9.7894382080
3.7490465000,0.0826281738,-0.0899629211,-0.0163160710,9.7944456530
3.7590765000,0.0679586792,-0.0929566956,-0.0357756040,9.7749026530
3.7691075000,0.0579295349,-0.0862207031,-0.0305364990,9.7800151440
3.7791385000,0.0672102356,-0.0761915588,-0.0170645140,9.7934625030
3.7891705000,0.0637673950,-0.0805325317,-0.0348774720,9.7756622390
3.7992015000,0.0538879394,-0.0878672790,-0.0255967710,9.7849461480
3.8092335000,0.0669108582,-0.0788859558,-0.0329315190,9.7776156680
3.8192645000,0.0757424927,-0.0886157227,-0.0461041260,9.7645917640
3.8292955000,0.0564326477,-0.0842747498,-0.0353265380,9.7751996480
3.8393275000,0.0696052551,-0.0841250610,-0.0248483280,9.7857608370
3.8493585000,0.0643661499,-0.0736468506,-0.0235011290,9.7869876370
3.8593905000,0.0583786011,-0.0869691467,-0.0371228030,9.7734385150
3.8694215000,0.0682580566,-0.0869691467,-0.0320333860,9.7785916110
3.8794525000,0.0498463440,-0.0857716370,-0.0290396120,9.7814634670
3.8894825000,0.0405656433,-0.0678089905,-0.0315843200,9.7787349300
3.8995145000,0.0619711304,-0.0663121033,-0.0341290280,9.7762922920
3.9095445000,0.0555345154,-0.0862207031,-0.0226029970,9.7879343170
3.9195755000,0.0700543213,-0.0711021423,-0.0399668880,9.7705429800
3.9296047080,0.0821791077,-0.0772393799,-0.0314346310,9.7792157150
3.9396357080,0.0733474731,-0.0872685242,-0.0285905460,9.7820737350
3.9496667080,0.0844244385,-0.0749940491,-0.0109272770,9.7997233550
3.9596977080,0.0794847107,-0.0866697693,-0.0378712460,9.7728363260
3.9697287080,0.0720002747,-0.0740959168,-0.0453556820,9.7651908790
3.9797597080,0.0865200806,-0.0805325317,-0.0390687560,9.7716461550
3.9897907080,0.0736468506,-0.0836759949,-0.0291893010,9.7814458780
3.9998217080,0.0528401184,-0.0836759949,-0.0326321410,9.7778686840
4.0098527080,0.0600251770,-0.0887654114,-0.0270936580,9.7834931800
4.0198847080,0.0519419861,-0.0835263061,-0.0299377440,9.7805568520
4.0299157080,0.0672102356,-0.0851728821,-0.0305364990,9.7800653370
4.0399467080,0.0678089905,-0.0790356445,-0.0486488340,9.7619066410
4.0499787080,0.0639170837,-0.0972976685,-0.0323327640,9.7783602310
4.0600097080,0.0637673950,-0.0866697693,-0.0248483280,9.7857432620
4.0700397080,0.0676593018,-0.0666114807,-0.0164657590,9.7939944760
4.0800697080,0.0504450989,-0.0776884460,-0.0246986390,9.7857397740
4.0901007080,0.0625698852,-0.0809815979,-0.0330812070,9.7774543770
4.1001317080,0.0660127258,-0.0850231934,-0.0464035030,9.7641898370
4.1101627080,0.0675096130,-0.0872685242,-0.0166154480,9.7940060410
4.1201947080,0.0691561890,-0.0808319092,-0.0220042420,9.7885738150
4.1302257080,0.0377215576,-0.0824784851,-0.0324824520,9.7779381780
4.1402567080,0.0594264221,-0.0896635437,-0.0449066160,9.7656858360
4.1502887080,0.0673599243,-0.0884660339,-0.0163160710,9.7943151120
4.1603207080,0.0507444763,-0.0835263061,-0.0169148250,9.7935728350
4.1703517080,0.0601748657,-0.0745449829,-0.0172142030,9.7932543950
4.1803817080,0.0576301575,-0.0773890686,-0.0296383670,9.7808375910
4.1904127080,0.0642164612,-0.0727487183,-0.0384700010,9.7720118010
4.2004427080,0.0646655273,-0.0773890686,-0.0246986390,9.7858210400
4.2104737080,0.0522413635,-0.0896635437,-0.0200582890,9.7904916840
4.2205047080,0.0817300415,-0.0833766174,-0.0233514400,9.7873449660
4.2305347080,0.0773890686,-0.0755928040,-0.0381706240,9.7724281880
4.2405657080,0.0564326477,-0.0844244385,-0.0224533080,9.7880734760
4.2505957080,0.0573307800,-0.0974473572,-0.0293389890,9.7813144620
4.2606277080,0.0597257996,-0.0803828430,-0.0314346310,9.7790781390
4.2706577080,0.0534388733,-0.0797840881,-0.0281414790,9.7823298520
4.2806887080,0.0717008972,-0.0670605469,-0.0223036190,9.7881887280
4.2907207080,0.0676593018,-0.0850231934,-0.0290396120,9.7815639260
4.3007527080,0.0612226868,-0.0844244385,-0.0242495730,9.7863061020
4.3107837080,0.0787362671,-0.0874182129,-0.0269439700,9.7837634190
4.3208147080,0.0522413635,-0.0764909363,-0.0214054870,9.7890327690
4.3308467080,0.0737965393,-0.0931063843,-0.0224533080,9.7882677210
4.3408787080,0.0675096130,-0.0920585632,-0.0251477050,9.7855182160
4.3509107080,0.0450563049,-0.0980461121,-0.0248483280,9.7857465920
4.3609437080,0.0679586792,-0.0866697693,-0.0315843200,9.7790359050
4.3709737080,0.0634680176,-0.0946032715,-0.0312849430,9.7793786170
4.3810057080,0.0639170837,-0.0842747498,-0.0336799620,9.7768922010
4.3910367080,0.0582289124,-0.0866697693,-0.0235011290,9.7870558600
4.4010687080,0.0425115967,-0.0968486023,-0.0417631530,9.7688094460
4.4111007080,0.0389190674,-0.0791853333,-0.0320333860,9.7783646950
4.4211327080,0.0715512085,-0.0746946716,-0.0365240480,9.7740232790
4.4311647080,0.0576301575,-0.0818797302,-0.0233514400,9.7871607500
4.4411967080,0.0348774719,-0.0714015198,-0.0365240480,9.7737989950
4.4512277080,0.0660127258,-0.0972976685,-0.0318836980,9.7788231880
4.4612597080,0.0818797302,-0.0764909363,-0.0145198060,9.7961210380
4.4712917080,0.0711021423,-0.0743952942,-0.0281414790,9.7823998230
4.4813237080,0.0595761108,-0.0829275513,-0.0264949040,9.7840379320
4.4913557080,0.0784368896,-0.0679586792,-0.0287402340,9.7818103300
4.5013867080,0.0604742432,-0.0714015198,-0.0341290280,9.7763187640
4.5114187080,0.0775387573,-0.0646655273,-0.0151185610,9.7954017940
4.5214507080,0.0764909363,-0.0770896912,-0.0404159550,9.7701876190
4.5314817080,0.0576301575,-0.0869691467,-0.0285905460,9.7819658440
4.5415127080,0.0555345154,-0.0961001587,-0.0287402340,9.7818894860
4.5515437080,0.0640667725,-0.0907113647,-0.0209564210,9.7896735030
4.5615747080,0.0529898071,-0.1071771240,-0.0232017520,9.7875285340
4.5716047080,0.0517922974,-0.1053808594,-0.0378712460,9.7728341820
4.5816357080,0.0643661499,-0.1055305481,-0.0386196900,9.7721621390
4.5916667080,0.0493972778,-0.1041833496,-0.0220042420,9.7886748450
4.6016977080,0.0514929199,-0.0944535828,-0.0318836980,9.7787080650
4.6117297080,0.0721499634,-0.0938548279,-0.0238005070,9.7869154930
4.6217617080,0.0507444763,-0.0986448669,-0.0158670040,9.7947611990
4.6317927080,0.0607736206,-0.0725990295,-0.0188607790,9.7915969740
4.6418247080,0.0580792236,-0.0652642822,-0.0338296510,9.7765607100
4.6518567080,0.0712518311,-0.0736468506,-0.0284408570,9.7820958870
4.6618887080,0.0728984070,-0.0838256836,-0.0270936580,9.7835370600
4.6719197080,0.0751437378,-0.0763412476,-0.0489482120,9.7616395440
4.6819507080,0.0742456055,-0.0601748657,-0.0362246700,9.7742425600
4.6919827080,0.0652642822,-0.0818797302,-0.0440084840,9.7665528210
4.7020147080,0.0782872009,-0.0812809753,-0.0236508180,9.7869998360
4.7120457080,0.0715512085,-0.0781375122,-0.0323327640,9.7782412340
4.7220767080,0.0637673950,-0.0823287964,-0.0214054870,9.7891484230
4.7321077080,0.0724493408,-0.0851728821,-0.0258961490,9.7847427920
4.7421377080,0.0624201965,-0.0992436218,-0.0416134640,9.7690900850
4.7521687080,0.0606239319,-0.0972976685,-0.0314346310,9.7792373310
4.7621987080,0.0396675110,-0.0937051392,-0.0154179380,9.7951106130
4.7722297080,0.0519419861,-0.1010398865,-0.0299377440,9.7807220980
4.7822607080,0.0489482117,-0.0996926880,-0.0252973940,9.7853328840
4.7922917080,0.0621208191,-0.0931063843,-0.0366737370,9.7739671600
4.8023227080,0.0821791077,-0.0763412476,-0.0275427250,9.7831003130
4.8123527080,0.0516426086,-0.0820294190,-0.0166154480,9.7938642410
4.8223827080,0.0654139709,-0.0643661499,-0.0230520630,9.7873781940
4.8324147080,0.0678089905,-0.0619711304,-0.0408650210,9.7695668650
4.8424447080,0.0835263061,-0.0595761108,-0.0464035030,9.7641355230
4.8524767080,0.0757424927,-0.0544866943,-0.0275427250,9.7829022310
4.8625077080,0.0595761108,-0.0751437378,-0.0335302730,9.7769400230
4.8725397080,0.0550854492,-0.0752934265,-0.0437091060,9.7667364730
4.8825707080,0.0684077454,-0.0793350220,-0.0309855650,9.7795755010
4.8926027080,0.0667611694,-0.0907113647,-0.0197589110,9.7908889370
4.9026337080,0.0754431152,-0.0805325317,-0.0284408570,9.7821815780
4.9126647080,0.0734971619,-0.0796343994,-0.0223036190,9.7882962720
4.9226957080,0.0577798462,-0.0966989136,-0.0339793400,9.7766696350
4.9327257080,0.0447569275,-0.0922082520,-0.0365240480,9.7740133890
4.9427567080,0.0499960327,-0.0949026489,-0.0375718690,9.7730168160
4.9527877080,0.0435594177,-0.0929566956,-0.0389190670,9.7716201810
4.9628177080,0.0675096130,-0.1079255676,-0.0366737370,9.7741552950
4.9728477080,0.0627195740,-0.1019380188,-0.0297880550,9.7809442690
4.9828777080,0.0772393799,-0.0990939331,-0.0191601560,9.7916459480
4.9929097080,0.0574804687,-0.0910107422,-0.0148191830,9.7957722610
5.0029407080,0.0562829590,-0.0700543213,-0.0393681340,9.7710451050
5.0129727080,0.0676593018,-0.0697549439,-0.0333805850,9.7771023690
5.0230047080,0.0648152161,-0.0728984070,-0.0272433470,9.7832429650
5.0330357080,0.0498463440,-0.0625698852,-0.0173638920,9.7929628610
5.0430677080,0.0556842041,-0.0696052551,-0.0443078610,9.7660989430
5.0530997080,0.0751437378,-0.0790356445,-0.0324824520,9.7781257210
5.0631307080,0.0604742432,-0.0827778625,-0.0275427250,9.7829944110
5.0731617080,0.0743952942,-0.0878672790,-0.0303868100,9.7802908680
5.0831927080,0.0684077454,-0.0886157227,-0.0230520630,9.7875881750
5.0932227080,0.0745449829,-0.0950523376,-0.0462538150,9.7644934060
5.1032537080,0.0742456055,-0.0869691467,-0.0232017520,9.7874662700
5.1132837080,0.0645158386,-0.0862207031,-0.0249980160,9.7855945210
5.1233147080,0.0555345154,-0.0949026489,-0.0369731140,9.7736454360
5.1333457080,0.0567320251,-0.0778381348,-0.0359252930,9.7745492830
5.1433767080,0.0547860718,-0.0841250610,-0.0333805850,9.7771348430
